guid,pubDate,mp_profile_url,mp_short_nm,min_title,deadline,merged_description
https://www.ourcommons.ca/PublicationSearch/en/13308388,2024-10-07 08:20:41-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89045,Mr. Vandal,"Minister of Northern Affairs, Minister responsible for Prairies Economic Development Canada and Minister responsible for the Canadian Northern Economic Development Agency) ",2024-11-06 08:20:41-04:00,"Reports of the Gwich'in Land and Water Board for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-875-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13308366,2024-10-07 08:12:31-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89045,Mr. Vandal,"Minister of Northern Affairs, Minister responsible for Prairies Economic Development Canada and Minister responsible for the Canadian Northern Economic Development Agency) ",2024-11-06 08:12:31-04:00,"Reports of the Nunavut Surface Rights Tribunal for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-877-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13313639,2024-10-07 22:08:40-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88705,Ms. Khera,"Minister of Diversity, Inclusion and Persons with Disabilities) ",2024-11-06 22:08:40-04:00,"Report of the Canadian Race Relations Foundation, together with the Auditor General's Report, for the fiscal year ended March 31, 2024, pursuant to the Canadian Race Relations Foundation Act, S.C. 1991, c. 8, sbs. 26(3).  — Sessional Paper No. 8560-441-285-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Canadian Heritage)"
https://www.ourcommons.ca/PublicationSearch/en/13313637,2024-10-07 21:58:14-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88705,Ms. Khera,"Minister of Diversity, Inclusion and Persons with Disabilities) ",2024-11-06 21:58:14-04:00,"Reports of the Canadian Race Relations Foundation for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-912-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13313616,2024-10-07 21:41:26-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-11-06 21:41:26-04:00,"Reports of the Department of Housing, Infrastructure and Communities for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-876-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13313570,2024-10-07 21:04:14-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89272,Ms. Qualtrough,Minister of Sport and Physical Activity) ,2024-11-06 21:04:14-04:00,"Report of the Sport Dispute Resolution Centre of Canada, together with the Auditors' Report, for the fiscal year ended March 31, 2024, pursuant to the Physical Activity and Sport Act, S.C. 2003, c. 2, sbs. 33(5).  — Sessional Paper No. 8560-441-869-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Canadian Heritage)"
https://www.ourcommons.ca/PublicationSearch/en/13313512,2024-10-07 20:50:02-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-11-06 20:50:02-04:00,"Report of the Canada Infrastructure Bank, together with the Auditor General's Report, for the fiscal year ended March 31, 2024, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-1149-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13313289,2024-10-07 20:37:01-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89497,Mr. Sajjan,"President of the King’s Privy Council for Canada, Minister of Emergency Preparedness and Minister responsible for the Pacific Economic Development Agency of Canada) ",2024-11-06 20:37:01-04:00,"Reports of the Canadian Transportation Accident Investigation and Safety Board for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-604-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13313248,2024-10-07 20:12:45-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89497,Mr. Sajjan,"President of the King’s Privy Council for Canada, Minister of Emergency Preparedness and Minister responsible for the Pacific Economic Development Agency of Canada) ",2024-11-06 20:12:45-04:00,"Reports of the Public Service Commission for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-659-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13313233,2024-10-07 19:52:36-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96352,Ms. Ng,"Minister of Export Promotion, International Trade and Economic Development) ",2024-11-06 19:52:36-04:00,"Reports of Invest in Canada Hub for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-1149-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13313231,2024-10-07 19:52:13-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-11-06 19:52:13-04:00,"Reports of the Canada Mortgage and Housing Corporation for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-632-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13313223,2024-10-07 19:42:22-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-11-06 19:42:22-04:00,"Report of The Jacques Cartier and Champlain Bridges Incorporated, together with the Auditor General's Report, for the fiscal year ended March 31, 2024, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-1075-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13313174,2024-10-07 19:04:28-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89449,Mr. Anandasangaree,Minister of Crown-Indigenous Relations) ,2024-11-06 19:04:28-04:00,"Report of the Department of Crown-Indigenous Relations and Northern Affairs for the fiscal year ended March 31, 2024, pursuant to the Department of Crown-Indigenous Relations and Northern Affairs Act, S.C. 2019, c. 29, s. 337.  — Sessional Paper No. 8560-441-1251-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Indigenous and Northern Affairs)"
https://www.ourcommons.ca/PublicationSearch/en/13313073,2024-10-07 18:30:47-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88984,Ms. Hajdu,Minister of Indigenous Services and Minister responsible for the Federal Economic Development Agency for Northern Ontario) ,2024-11-06 18:30:47-04:00,"Report of the Department of Indigenous Services for the fiscal year ended March 31, 2024, pursuant to the Department of Indigenous Services Act, S.C. 2019, c. 29, s. 336.  — Sessional Paper No. 8560-441-1247-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Indigenous and Northern Affairs)"
https://www.ourcommons.ca/PublicationSearch/en/13313038,2024-10-07 18:15:42-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88660,Mr. Miller,"Minister of Immigration, Refugees and Citizenship) ",2024-11-06 18:15:42-04:00,"Reports of the Department of Citizenship and Immigration for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-585-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13312966,2024-10-07 18:03:06-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-11-06 18:03:06-04:00,"Reports of the Department of the Environment for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-698-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13312949,2024-10-07 17:59:45-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88384,Ms. Joly,Minister of Foreign Affairs) ,2024-11-06 17:59:45-04:00,"Reports of the Department of Foreign Affairs and International Trade for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-638-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13312889,2024-10-07 17:56:46-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96352,Ms. Ng,"Minister of Export Promotion, International Trade and Economic Development) ",2024-11-06 17:56:46-04:00,"Reports of the Canadian Commercial Corporation for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-722-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13312884,2024-10-07 17:51:29-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88633,Mr. Champagne,"Minister of Innovation, Science and Industry) ",2024-11-06 17:51:29-04:00,"Report of Statistics Canada on corporations for the year 2022, pursuant to the Corporations Returns Act, R.S., 1985, c. C-43, sbs. 22(1).  — Sessional Paper No. 8560-441-115-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Industry and Technology)"
https://www.ourcommons.ca/PublicationSearch/en/13312827,2024-10-07 17:39:47-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96352,Ms. Ng,"Minister of Export Promotion, International Trade and Economic Development) ",2024-11-06 17:39:47-04:00,"Report of the Canadian Commercial Corporation, together with the Auditor General's Report, for the fiscal year ended March 31, 2024, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-88-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on International Trade)"
https://www.ourcommons.ca/PublicationSearch/en/13312826,2024-10-07 17:39:34-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89497,Mr. Sajjan,"President of the King’s Privy Council for Canada, Minister of Emergency Preparedness and Minister responsible for the Pacific Economic Development Agency of Canada) ",2024-11-06 17:39:34-04:00,"Reports of the Pacific Economic Development Agency of Canada for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-1298-03. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13312824,2024-10-07 17:39:12-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96352,Ms. Ng,"Minister of Export Promotion, International Trade and Economic Development) ",2024-11-06 17:39:12-04:00,"Reports of Export Development Canada, Exinvest Inc. and Development Finance Institute Canada (DFIC) Inc. for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-702-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
